Container_ID,Declaration_Date (YYYY-MM-DD),Declaration_Time,Trade_Regime (Import / Export / Transit),Origin_Country,Destination_Port,Destination_Country,HS_Code,Importer_ID,Exporter_ID,Declared_Value,Declared_Weight,Measured_Weight,Shipping_Line,Dwell_Time_Hours,Clearance_Status
67488425,2020-04-23,03:07:05,Import,AU,PORT_30,TT,020220,A0SQ37Q,MO5FQNI,5712073.02,22748.2,22718.627,LINE_MODE_10,45.8,Clear
99846681,2020-04-23,19:47:21,Import,AT,PORT_33,LB,848190,TGZ4B01,9IQQ7PD,30.73,0.7,0.679,LINE_MODE_10,27.4,Clear
96351411,2020-04-23,06:52:51,Import,CN,PORT_33,GU,551612,EGIPDC3,OE7PFGW,543250.0,410.0,391.837,LINE_MODE_10,17.5,Clear
88481952,2020-04-23,21:31:12,Import,CN,PORT_16,PY,392590,YTZAA2A,1HMVIVH,99086.2,386.0,389.937,LINE_MODE_40,47.4,Clear
29791067,2020-04-23,12:49:47,Import,CN,PORT_121,BG,741012,P1TZXEU,84V0MOS,64723.6,86.0,88.382,LINE_MODE_10,65.0,Clear
15702745,2020-04-23,07:32:25,Import,CN,PORT_40,IR,811300,ZZWNMXS,1DWRP58,1248428.83,542.3,563.287,LINE_MODE_10,72.2,Clear
67865004,2020-04-23,13:47:24,Import,CN,PORT_40,PL,902131,K89UB6S,E6OHWQX,43065.87,2.9,2.854,LINE_MWIDNS,30.3,Clear
69307232,2020-04-23,12:32:32,Import,CN,PORT_40,OM,392410,24GW2HM,FHL3JYX,588.98,420.7,408.163,LINE_MODE_10,27.0,Clear
28497546,2020-04-23,11:35:06,Import,CN,PORT_20,SD,854790,OSH5JJY,UM9G1AI,2192.4,54.0,52.013,LINE_MODE_40,16.4,Clear
44024127,2020-04-23,21:07:27,Import,CN,PORT_20,PL,844851,3NSFZIK,MB06XRW,12380576.4,1602.0,1598.315,LINE_MODE_40,39.2,Clear
16404663,2020-04-23,06:39:03,Import,CN,PORT_20,AM,950300,1ZNY80M,CDZXHLH,116205.3,1737.0,1788.589,LINE_MODE_10,66.3,Clear
13768565,2020-04-23,12:56:05,Import,CN,PORT_40,NO,730799,GAZWHE9,EFJR7PT,44785.5,1095.0,1126.426,LINE_MODE_40,59.6,Clear
23388342,2020-04-23,21:57:42,Import,CN,PORT_20,KR,382499,ITJIYGJ,SX4V7MS,212.5,17.0,16.408,LINE_MODE_10,23.7,Clear
38921427,2020-04-23,15:42:27,Import,IT,PORT_30,MN,392690,CMU6EGA,9X5YW44,10.26,17.1,18.426,LINE_MODE_10,9.8,Low Risk
13821599,2020-04-23,16:03:59,Import,CN,PORT_20,SI,940169,C9O18NA,LBZ4HZS,277866.0,3870.0,3721.779,LINE_MODE_10,21.4,Clear
34766919,2020-04-23,20:52:39,Import,CN,PORT_40,PG,940180,708A72F,B19RKT3,93.6,78.0,89.688,LINE_MODE_10,48.7,Low Risk
34805635,2020-04-23,23:53:55,Import,NL,PORT_20,MT,392690,CCOI39S,2K12IBG,9.54,15.9,16.595,LINE_W6UCD9,69.5,Clear
39780322,2020-04-23,05:57:22,Import,CN,PORT_40,FJ,520790,3BFUK83,7J9YYY7,8288.52,10.2,9.947,LINE_MODE_10,30.3,Clear
70380035,2020-04-23,20:20:35,Import,JP,PORT_40,PG,390210,7KGLWW5,0NMV449,40390.0,350.0,374.892,LINE_W6UCD9,67.5,Low Risk
39586428,2020-04-23,21:01:48,Import,CN,PORT_30,BA,620453,5OWRZ11,67AYTIP,3120.0,78.0,75.832,LINE_MODE_40,22.3,Clear
71688580,2020-04-23,00:09:40,Import,CN,PORT_20,NG,420292,0RLR45R,O7LWZ8K,120.0,200.0,226.448,LINE_MODE_10,44.5,Low Risk
58059633,2020-04-23,15:28:33,Import,KR,PORT_40,JP,731100,KQ0ZGON,4QC013K,239469.6,2712.0,2697.626,LINE_MODE_10,43.2,Clear
79947806,2020-04-23,00:39:26,Import,KR,PORT_40,HU,382499,HW2UTQ2,G9G9F13,350.0,28.0,29.521,LINE_MODE_40,107.2,Low Risk
81051734,2020-04-23,16:06:14,Import,CN,PORT_40,DJ,820559,XFIUJU2,OAQMTCV,1050.0,60.0,58.152,LINE_MODE_10,26.4,Clear
94074639,2020-04-23,23:14:39,Import,MY,PORT_40,HU,392390,NAUQTEB,GG0TEAZ,18281.8,9622.0,10023.237,LINE_MODE_10,74.2,Clear
95363202,2020-04-23,02:58:42,Import,CN,PORT_20,ZZ,481720,Y9CCQB9,WRC110G,685.88,5.2,5.383,LINE_MODE_10,69.9,Clear
22335765,2020-04-23,19:22:45,Import,IT,PORT_20,HN,420221,94138EB,9UKFQLM,154.0,5.0,5.143,LINE_MODE_10,65.6,Clear
96314443,2020-04-23,02:28:43,Import,KR,PORT_62,FJ,853690,DOA10LU,CL45N5P,313.6,8.0,8.318,LINE_W6UCD9,72.9,Clear
71704962,2020-04-23,23:14:42,Import,CN,PORT_20,TT,851769,GMA1M3Z,XHFCCRR,71634.94,32.3,29.489,LINE_MODE_10,14.1,Low Risk
65104394,2020-04-23,22:17:14,Import,CN,PORT_30,GG,392690,BSUHCD2,7MDCIUF,54.6,91.0,94.567,LINE_MODE_10,72.6,Clear
87989819,2020-04-23,22:20:59,Import,CN,PORT_56,ES,392690,FQXHY5N,MMBHMV9,1800.0,3000.0,2855.1,LINE_MODE_10,14.8,Clear
25941651,2020-04-23,16:36:51,Import,IT,PORT_30,IL,300490,V0UTN69,JR6FZ0W,1682706.2,6052.9,6405.905,LINE_MODE_10,115.7,Low Risk
88423960,2020-04-23,20:52:40,Import,CA,PORT_40,UG,190590,JXPBFQL,C9KXUYB,2865780.0,16200.0,16300.44,LINE_MODE_10,50.8,Clear
87957051,2020-04-23,11:06:51,Import,CN,PORT_20,PY,950300,XVF80PM,JGVX9P4,441.54,6.6,6.836,LINE_MODE_10,70.3,Clear
10880533,2020-04-23,20:50:13,Import,VN,PORT_30,LV,820600,PRAYOE1,ABYWS7T,605.0,55.0,57.458,LINE_MODE_10,10.2,Clear
17253707,2020-04-23,10:13:47,Import,VN,PORT_16,PG,610910,28QXS7H,5B7GRVH,41940.6,2688.5,2709.201,LINE_MODE_10,51.8,Clear
95377242,2020-04-23,06:52:42,Import,FR,PORT_40,HN,820840,YSU1I0D,NT2A42Y,942066.9,603.0,612.166,LINE_MODE_40,50.7,Clear
54328212,2020-04-23,02:22:12,Import,CN,PORT_20,AM,721123,M9IPXK8,JI1Z9VD,2166300.4,4972.0,4873.554,LINE_VZIZJJ,33.6,Clear
75809806,2020-04-23,08:32:46,Import,IT,PORT_40,LR,530610,3IC2DQV,249LO7A,34125.0,15.0,15.815,LINE_MODE_10,113.2,Low Risk
59988490,2020-04-23,08:08:10,Import,CN,PORT_20,UG,691410,ERUP8JF,6IV15GL,29610.9,997.0,988.226,LINE_MODE_10,40.9,Clear
66098059,2020-04-23,18:38:19,Import,IN,PORT_30,UG,392210,X9IMQQG,F91R7MQ,44137.0,101.0,106.244,LINE_MODE_40,105.6,Low Risk
16658207,2020-04-23,08:48:47,Import,JP,PORT_40,UG,610442,63WX610,5JF2YCR,87.1,0.5,0.479,LINE_MODE_10,18.8,Clear
89161462,2020-04-23,14:56:22,Import,CN,PORT_20,MT,732690,K8639LR,IMCZTXR,55218.0,36812.0,42740.204,LINE_MODE_10,51.4,Low Risk
58023260,2020-04-23,22:54:20,Import,JP,PORT_40,CR,810299,D921ZSJ,BFGFSK6,15828219.75,892.5,853.408,LINE_MODE_40,11.8,Clear
44512132,2020-04-23,22:20:52,Import,CN,PORT_20,ES,848190,X3E6RDI,P5KJOIV,219.5,5.0,5.101,LINE_MODE_40,54.0,Clear
27348809,2020-04-23,19:37:29,Import,CN,PORT_40,PY,630231,YY60A8L,PF1L1IG,655563.8,1148.5,1156.195,LINE_MODE_10,51.1,Clear
20722143,2020-04-23,05:57:03,Import,CN,PORT_33,HU,851762,ZU7YLVL,6MDL1WY,40567032.0,2346.0,2321.836,LINE_MODE_40,33.9,Clear
27516905,2020-04-23,11:55:05,Import,JP,PORT_39,KE,392610,QLCOV7E,65PX0KP,274.08,1.6,1.534,LINE_MODE_10,19.4,Clear
44752495,2020-04-23,06:54:55,Import,CN,PORT_16,AT,560392,IKM8A5K,BHL42J1,1130619.05,8937.7,9060.146,LINE_MODE_10,55.7,Clear
98574817,2020-04-23,06:45:37,Import,CN,PORT_30,BA,940190,L5P86AU,LNLVLF3,11205.4,313.0,313.845,LINE_MODE_10,48.5,Clear
82861934,2020-04-23,22:56:14,Import,CN,PORT_20,RS,854370,VFZI607,5HK6ZV8,2560860.0,900.0,872.28,LINE_MODE_10,26.4,Clear
39994822,2020-04-24,13:32:22,Import,JP,PORT_30,CR,940190,T8WQDJ4,IOLT2TA,189482.24,5292.8,5426.179,LINE_MODE_10,63.3,Clear
98549775,2020-04-24,11:56:15,Import,US,PORT_40,CL,200931,XM89H2T,CX98PY2,19536400.0,34000.0,33105.8,LINE_MODE_30,25.3,Clear
42509273,2020-04-24,21:15:53,Import,CN,PORT_12,LR,070390,QVK7RUO,OEQKUOR,3782160.0,15450.0,15059.115,LINE_KJ8YGQ,30.0,Clear
36024260,2020-04-24,00:04:20,Import,CN,PORT_20,GU,851890,WI0QJWY,BFKAF6Q,7.0,10.0,9.562,LINE_MWIDNS,17.8,Clear
96261139,2020-04-24,05:16:19,Import,MA,PORT_40,CR,030192,MK7CEGQ,65E8U65,11158225.0,2470.0,2449.499,LINE_MODE_40,35.2,Clear
97573295,2020-04-24,10:01:35,Import,US,PORT_30,HN,330749,XAI29G0,6QZZPE6,35449.47,5626.9,5703.989,LINE_MODE_10,55.7,Clear
30689347,2020-04-24,19:41:07,Import,CN,PORT_20,LR,620442,JFEZCXZ,41W8AHR,291.5,5.0,4.938,LINE_MODE_10,38.6,Clear
92424955,2020-04-24,13:15:55,Import,KR,PORT_30,MG,650500,GE2F266,YI8VALV,1.85,0.5,0.492,LINE_MODE_40,29.9,Clear
73145564,2020-04-24,13:56:44,Import,IN,PORT_30,SD,620449,4REA5BB,MM2STTN,3225.5,5.0,5.021,LINE_MODE_40,43.5,Clear
53878491,2020-04-24,08:50:51,Import,JP,PORT_20,UG,847150,SBH2QOF,VANLIO4,1773.6,8.0,8.126,LINE_MODE_10,57.1,Clear
16361899,2020-04-24,03:02:19,Import,US,PORT_40,NG,620442,X60LHPP,Q05V629,40.81,0.7,0.708,LINE_MODE_10,54.4,Clear
49443471,2020-04-24,12:53:51,Import,JP,PORT_20,UG,340399,9TZD9LS,4QC013K,2031318.8,4036.0,4139.725,LINE_MODE_10,63.7,Clear
51783639,2020-04-24,11:44:39,Import,CN,PORT_20,GG,761699,EZPJ2HR,RU9K634,1375.0,110.0,114.587,LINE_MODE_10,74.2,Clear
50531342,2020-04-24,23:01:02,Import,VN,PORT_20,GU,650500,AWOL80N,3RCI2R7,3.7,1.0,0.965,LINE_MODE_10,23.7,Clear
11414324,2020-04-24,10:22:44,Import,JP,PORT_20,HN,848790,7UB0RJL,7CWM7TS,191.04,0.4,0.416,LINE_MODE_10,104.0,Low Risk
37696839,2020-04-24,10:44:39,Import,PH,PORT_20,GG,847330,6KZMD4W,AI4N51Z,22279.0,5.0,5.209,LINE_MODE_10,74.2,Clear
16645960,2020-04-24,18:32:40,Import,CN,PORT_30,TH,600240,8XN4LV0,MM2STTN,11885.0,5.0,5.031,LINE_MODE_40,44.8,Clear
80944004,2020-04-24,04:10:44,Import,VN,PORT_20,AT,670419,1BM8OER,H0YUACY,25128.9,41.0,40.352,LINE_MODE_10,36.3,Clear
59038467,2020-04-24,03:46:27,Import,CN,PORT_40,BA,650500,OS4OEK5,T92NP86,37000.0,10000.0,10455.2,LINE_MODE_40,101.5,Low Risk
58395278,2020-04-24,01:02:38,Import,CN,PORT_40,RS,911220,QG3G1J9,G4PRSTV,22753.5,77.0,87.429,LINE_MODE_10,45.3,Low Risk
89343225,2020-04-24,04:33:45,Import,CN,PORT_30,BR,392310,PAJMYC0,THP6398,9.92,3.1,3.096,LINE_MODE_10,45.8,Clear
25363000,2020-04-24,15:56:40,Import,CN,PORT_20,IL,902610,POP6YY4,ACZQF57,2591135.3,2633.0,2596.665,LINE_MODE_10,37.6,Clear
35199184,2020-04-24,10:37:04,Import,US,PORT_30,GG,701959,SK79TX2,4JB04OY,37190.4,156.0,155.095,LINE_MODE_10,42.9,Clear
71193534,2020-04-24,00:22:54,Import,JP,PORT_30,GN,870840,WA0YDXX,LCLMUUB,8168202.6,15523.0,15044.892,LINE_MODE_10,26.4,Clear
21271095,2020-04-24,01:38:15,Import,CN,PORT_13,SD,293139,23Y52V4,SP6L5XM,870300.0,1500.0,1520.55,LINE_VZIZJJ,55.7,Clear
57619511,2020-04-24,01:21:11,Import,JP,PORT_20,SD,392690,DKHCUQN,E44MM7Y,0.6,1.0,1.163,LINE_MODE_10,51.7,Low Risk
69627596,2020-04-24,07:55:56,Import,CN,PORT_40,BR,230310,RXK9QGH,DWNJQL8,4970000.0,50000.0,49410.0,LINE_W6UCD9,32.9,Clear
73400920,2020-04-24,07:48:40,Import,CN,PORT_20,CR,732393,VJYMNRJ,OCAKV4T,124.0,20.0,20.862,LINE_MODE_10,106.0,Low Risk
27081332,2020-04-24,15:07:32,Import,ES,PORT_20,BR,970300,0G0200R,GWI75Y7,11000.0,200.0,204.04,LINE_MODE_40,54.0,Clear
87603727,2020-04-24,01:14:07,Import,CN,PORT_30,WS,620413,QNSG0IU,WY7YBRP,170338.8,228.0,227.476,LINE_MODE_10,45.2,Clear
79786256,2020-04-24,09:46:56,Import,DE,PORT_40,CA,848190,2TBDKMY,DYN23SC,658.5,15.0,14.373,LINE_MODE_40,13.1,Clear
62519220,2020-04-24,02:27:00,Import,KR,PORT_30,TH,848620,798SXTF,4YJMNDP,30043936.86,5116.3,4994.532,LINE_MODE_40,25.0,Clear
47539110,2020-04-24,07:18:30,Import,ES,PORT_16,AT,900410,HQF9WXY,JWNIX8Z,6018.0,85.0,76.055,LINE_MODE_40,27.1,Low Risk
20937146,2020-04-24,12:48:26,Import,JP,PORT_20,MT,340290,YXEJT7O,7I7DD3F,54558.0,180.0,173.376,LINE_MODE_10,22.4,Clear
67299715,2020-04-24,10:01:55,Import,CN,PORT_20,LV,481920,M5KYBBQ,2HS3DU2,51.6,86.0,86.318,LINE_MODE_10,49.1,Clear
13419161,2020-04-24,17:28:41,Import,AU,PORT_20,BG,760110,XY8SW6K,PBP2MYI,493203256.0,496580.0,521567.906,LINE_MODE_10,110.6,Low Risk
11124471,2020-04-24,08:43:51,Import,DE,PORT_20,SD,820291,C1VHVXY,XP4116Y,61770.0,300.0,307.71,LINE_MODE_10,63.7,Clear
22697225,2020-04-24,17:07:05,Import,KR,PORT_13,SV,851762,A2JZHXN,1DWRP58,96947.3,345.5,345.051,LINE_MODE_10,45.8,Clear
58192664,2020-04-24,16:21:44,Import,CN,PORT_40,FJ,620443,RK80GAH,M7D9I01,3045.12,24.4,23.282,LINE_MODE_10,16.5,Clear
59291212,2020-04-24,23:38:52,Import,SG,PORT_20,HN,852610,SR4IYN6,L1QJX1I,39916.8,66.0,64.693,LINE_MODE_10,33.6,Clear
80868630,2020-04-24,01:30:30,Import,CN,PORT_20,PY,620213,JMXCJ4Z,XV3ILUY,934.4,64.0,65.357,LINE_MODE_10,60.7,Clear
79712087,2020-04-24,19:46:47,Import,CN,PORT_40,MN,701090,W7Y55JS,RSJ2ST3,23725.0,650.0,661.505,LINE_W6UCD9,52.4,Clear
22734797,2020-04-24,02:45:17,Import,CN,PORT_40,IL,210390,708A72F,WFXZGCJ,294576.24,621.6,736.621,LINE_VZIZJJ,51.1,Low Risk
18332949,2020-04-24,17:53:09,Import,CN,PORT_40,LV,853224,M2RIBG2,BZZEHPH,1178375.9,211.9,219.677,LINE_MODE_40,64.9,Clear
23867531,2020-04-24,21:48:11,Import,KR,PORT_40,ES,850440,973NFG3,3UWEQ2M,5583.36,12.8,12.745,LINE_MODE_40,37.9,Clear
52083247,2020-04-24,22:26:07,Import,CN,PORT_30,HU,940429,TQVKYVB,RZV5X6E,130.5,15.0,15.566,LINE_MODE_10,71.6,Clear
82755451,2020-04-24,16:53:31,Import,CN,PORT_20,MT,630622,SI577IU,HDI2B1W,847.0,121.0,125.32,LINE_MODE_10,70.3,Clear
48159529,2020-04-24,21:42:49,Import,CN,PORT_10,DJ,940490,2D4RAHD,6ME4ZM7,3003.0,130.0,136.071,LINE_MODE_10,11.5,Clear
55869910,2020-04-24,04:05:10,Import,VN,PORT_20,CL,841459,JSRHYEJ,BD7A0K1,54228.6,846.0,830.095,LINE_MODE_40,28.3,Clear
88663720,2020-04-24,15:28:40,Import,JP,PORT_20,WS,030111,1RPTV73,FPXSL36,29172.0,7.8,8.004,LINE_MODE_10,64.0,Clear
29782350,2020-04-24,10:52:30,Import,JP,PORT_30,AM,392490,RHHWF0C,PF1L1IG,154.0,140.0,134.568,LINE_W6UCD9,15.1,Clear
68989220,2020-04-24,21:00:20,Import,CN,PORT_40,MN,560819,10F9NYU,BGE7F6K,34214.4,88.0,85.906,LINE_MODE_10,31.0,Clear
79488982,2020-04-24,16:08:22,Import,IN,PORT_20,WS,320417,I4RGS1Q,MJBVCVN,10783800.0,9000.0,9406.8,LINE_MODE_10,10.5,Clear
80444875,2020-04-24,21:27:55,Import,CN,PORT_20,DJ,391890,C1Y102J,G9G9F13,1690.0,1300.0,1330.81,LINE_MODE_10,62.3,Clear
38624472,2020-04-24,20:13:12,Import,CN,PORT_40,SI,420212,9YJQF5Z,1VRR8DV,1221144.0,9840.0,9349.968,LINE_MODE_40,7.8,Clear
65440879,2020-04-24,16:05:19,Import,KR,PORT_40,PL,854140,9G5MKQ1,HMYD5GN,681418.5,17885.0,18273.104,LINE_MODE_40,55.0,Clear
51463730,2020-04-24,02:48:50,Import,ID,PORT_40,KR,854239,1B5XKCL,IIOL88J,376.2,9.0,8.116,LINE_MODE_50,19.4,Low Risk
20369932,2020-04-24,20:10:52,Import,VN,PORT_40,TH,391990,HTCHOL5,9816PRX,1.8,18.0,18.364,LINE_MODE_10,60.0,Clear
45371758,2020-04-24,12:43:58,Import,CN,PORT_40,UG,630790,FP4KFX5,PPIJ51Q,282.9,123.0,117.736,LINE_MODE_40,12.4,Clear
72301900,2020-04-24,18:31:40,Import,CN,PORT_20,SI,620530,C7B582A,JDRCBF8,62113.0,179.0,185.48,LINE_MODE_10,70.6,Clear
82713987,2020-04-24,12:18:27,Import,CN,PORT_20,OM,630790,HCX6OZ2,YZZU4H2,78.2,34.0,32.902,LINE_MODE_40,19.4,Clear
26377590,2020-04-24,09:06:30,Import,IT,PORT_20,CA,420212,4GLG7NH,RZM2Z77,49689.64,400.4,416.896,LINE_MODE_10,73.9,Clear
36158335,2020-04-24,03:38:55,Import,KR,PORT_30,BG,901849,8EDZX2Z,730FDM5,43560.0,100.0,99.37,LINE_MWIDNS,38.5,Clear
56045467,2020-04-24,23:03:07,Import,SE,PORT_20,EC,842121,4QEF7IS,ND7VZAO,6158.85,28.5,29.289,LINE_MODE_10,65.0,Clear
91602462,2020-04-24,02:19:42,Import,JP,PORT_12,PY,950300,G75YFBZ,6G3Y3A1,2.4,4.0,4.644,LINE_BX52LT,47.4,Low Risk
97337163,2020-04-24,11:54:03,Import,IT,PORT_20,EC,420221,CT22F6G,Q1RHL6S,246.4,8.0,7.838,LINE_MODE_10,33.3,Clear
70707340,2020-04-24,23:35:40,Import,JP,PORT_40,LR,847990,LXVAYBG,LKMKURP,1805.6,8.0,8.13,LINE_MODE_40,51.4,Clear
28020940,2020-04-24,14:15:40,Import,US,PORT_30,FJ,230330,TTTQY7S,D8H8J51,108873338.4,1011834.0,1028225.711,LINE_MODE_10,57.4,Clear
58943147,2020-04-24,22:37:47,Import,JP,PORT_30,ES,120930,YWKV6EI,5DTTU5Q,337.49,0.1,0.099,LINE_MODE_10,38.6,Clear
91254731,2020-04-24,12:28:11,Import,JP,PORT_40,DJ,854720,BGXVS2O,BVB0RQJ,4354.72,6.8,6.771,LINE_MODE_40,37.9,Clear
13227379,2020-04-24,20:20:19,Import,KR,PORT_40,MN,290512,1ST6R17,JUGDPOQ,2725800.0,11000.0,10688.7,LINE_MODE_40,22.0,Clear
17944183,2020-04-24,20:57:43,Import,TR,PORT_40,GN,200979,OWIG9T3,FIHJMRW,27305740.0,37400.0,36266.78,LINE_MODE_40,20.7,Clear
87852754,2020-04-24,18:36:34,Import,TH,PORT_80,HU,160415,Y1LCGJD,S6FZQXK,6323040.0,1800.0,1726.56,LINE_MODE_40,13.8,Clear
41161752,2020-04-24,05:01:12,Import,CN,PORT_40,DJ,292250,BWQ4O68,OQY4ZUC,75030500.0,5000.0,5051.0,LINE_MODE_40,47.4,Clear
40143126,2020-04-24,02:28:06,Import,IT,PORT_40,UZ,711719,AE6LC0K,SBZ0QT4,0.72,0.4,0.389,LINE_EIZP3I,23.0,Clear
29565789,2020-04-24,02:07:09,Import,CN,PORT_12,GU,621133,3LZMBTP,GYF1M1G,1578.5,8.2,9.822,LINE_MODE_10,96.3,Low Risk
48319970,2020-04-24,01:32:50,Import,NL,PORT_10,CL,760711,8X4LHPK,5H7BCPE,1427.86,3.1,2.949,LINE_MODE_10,14.5,Clear
46969232,2020-04-24,23:32:32,Import,DE,PORT_20,RS,853932,PSKVTO2,4840UHS,649092.6,234.0,227.027,LINE_MODE_10,27.0,Clear
78708171,2020-04-24,01:58:51,Import,CN,PORT_20,GN,851110,NWVUMXL,70QHD2U,28791.4,23.0,20.668,LINE_MODE_10,28.9,Low Risk
86139434,2020-04-24,01:21:14,Import,CN,PORT_20,LV,850790,Y3ZFWVC,3BP231J,16.2,3.0,3.058,LINE_MODE_10,59.4,Clear
34027189,2020-04-24,20:03:49,Import,CN,PORT_20,WS,820299,ZHDSQAF,O9QXSRZ,275061.5,515.0,616.888,LINE_MODE_10,96.3,Low Risk
42310096,2020-04-24,21:04:16,Import,CN,PORT_30,RS,870829,JQD88BO,HO8BSGJ,192165.0,690.0,733.001,LINE_MWIDNS,114.3,Low Risk
71984628,2020-04-24,20:31:48,Import,CN,PORT_30,IR,940490,GSNS8GN,4BFVW11,115.5,5.0,4.861,LINE_MODE_10,28.3,Clear
70421552,2020-04-24,18:04:32,Import,KR,PORT_16,BG,903180,E18LIFX,3HJ7Y8C,47.1,1.5,1.766,LINE_MODE_10,55.2,Low Risk
39428463,2020-04-24,18:09:03,Import,IN,PORT_40,PG,290499,6YDH7ME,HKCKJSG,86.41,0.1,0.103,LINE_W6UCD9,60.3,Clear
22398400,2020-04-24,08:26:40,Import,ES,PORT_20,JP,711311,QHQHQFV,2JJSLCH,29.05,0.1,0.11,LINE_MODE_10,36.9,Low Risk
63108834,2020-04-24,22:37:54,Import,KR,PORT_30,HU,900211,J8TIN6Q,S8U4RC9,16787.6,2.0,2.038,LINE_MODE_40,53.4,Clear
56493404,2020-04-24,20:20:44,Import,TW,PORT_40,OM,701919,JDSN5L8,JYKJWNU,7727917.2,29118.0,28657.936,LINE_MODE_40,30.3,Clear
68713812,2020-04-24,14:22:12,Import,CN,PORT_40,SD,830610,T2WAWWU,HIP6I3V,27410.2,62.0,60.772,LINE_MODE_40,27.6,Clear
69212781,2020-04-24,02:22:21,Import,VN,PORT_16,MG,851770,56Z82B2,ROKKMM3,12903.0,55.0,56.138,LINE_MODE_40,54.4,Clear
88352391,2020-04-24,04:55:51,Import,CN,PORT_30,FJ,950490,QR7JURU,TEZRJXM,108665.0,2110.0,2037.627,LINE_MODE_10,24.1,Clear
90124653,2020-04-24,06:25:33,Import,CN,PORT_20,UG,851769,Z2BMJ1E,FQX3ORR,11089.0,5.0,4.924,LINE_MODE_10,36.6,Clear
40645458,2020-04-24,21:12:18,Import,CN,PORT_40,IL,340220,ZHDSQAF,Z394ACB,158841.0,1717.2,1729.564,LINE_77BN4M,51.4,Clear
84950379,2020-04-24,04:43:39,Import,US,PORT_20,IL,281511,TXTIFBM,60HIL1Y,50.95,0.5,0.486,LINE_MODE_40,22.0,Clear
13441235,2020-04-24,12:00:35,Import,CN,PORT_40,ES,620690,WQ9DHV6,3EVLVZQ,29655.04,102.4,106.875,LINE_MODE_10,75.5,Clear
20419171,2020-04-24,21:15:31,Import,IT,PORT_62,SV,420292,WNSI506,JUKN0YO,0.6,1.0,0.976,LINE_MODE_40,24.7,Clear
34688872,2020-04-24,09:39:52,Import,CN,PORT_13,EC,620433,6H05A7H,MM7AEK0,11313.0,45.0,42.759,LINE_MODE_10,13.8,Clear
42995194,2020-04-24,06:10:34,Import,CN,PORT_40,CL,620640,708A72F,4LLCH3T,769.73,40.3,41.88,LINE_MODE_40,66.6,Clear
88990472,2020-04-24,00:06:32,Import,CN,PORT_40,ES,940360,4PAQLKC,LCDMQZL,3550.0,500.0,475.1,LINE_W6UCD9,13.8,Clear
91125394,2020-04-24,07:40:34,Import,CN,PORT_53,IL,070310,DHBZ9NP,Z64QME2,1136400.0,12000.0,12470.4,LINE_77BN4M,66.6,Clear
31691659,2020-04-24,05:18:19,Import,CN,PORT_20,CA,030771,W2S1TGH,V8ZW307,36288.0,120.0,123.804,LINE_MODE_10,67.6,Clear
69394086,2020-04-24,07:44:06,Import,JP,PORT_20,EC,401220,E9WZEZ9,0IYY5O6,1563547.8,13525.5,13433.527,LINE_MODE_40,36.2,Clear
60162235,2020-04-24,11:23:55,Import,KR,PORT_40,LR,870899,ZBC29B7,PF1L1IG,391468.0,55924.0,58367.879,LINE_MODE_40,69.5,Clear
72420568,2020-04-24,04:17:28,Import,CN,PORT_20,TT,701790,BX4SPOY,J0VNRFI,624.0,1.5,1.503,LINE_MODE_10,48.1,Clear
23887622,2020-04-24,05:59:02,Import,CN,PORT_30,OM,701400,0V0DSMB,4C2NLUG,52841.6,11.2,11.482,LINE_MODE_10,63.3,Clear
20750247,2020-04-24,20:09:27,Import,CN,PORT_13,ZZ,711719,QR7JURU,NA87EJV,7.34,0.2,0.208,LINE_MODE_10,71.6,Clear
74937823,2020-04-24,04:31:43,Import,KR,PORT_40,UZ,392390,6MC0W40,DWNJQL8,9811.6,5164.0,5420.651,LINE_MWIDNS,7.5,Clear
41887505,2020-04-24,03:45:05,Import,ZA,PORT_40,JP,310590,XCRQXOK,DWNJQL8,643271.0,25030.0,23996.261,LINE_MWIDNS,13.4,Clear
46127133,2020-04-24,16:53:33,Import,US,PORT_20,JP,390140,OQ5WV1R,12T6B19,3097600.0,22000.0,22983.4,LINE_MODE_10,10.2,Clear
67796388,2020-04-24,09:07:48,Import,IT,PORT_30,NO,511119,XP1KGH9,2USJV71,70432.67,28.7,28.476,LINE_MODE_10,41.5,Clear
84367788,2020-04-24,20:17:48,Import,CN,PORT_30,GN,392490,DC9BCO8,0UGHD0R,92.4,84.0,83.345,LINE_MODE_10,41.5,Clear
11818949,2020-04-24,13:46:29,Import,IN,PORT_20,NG,382499,35ZAYY9,I65A37W,200000.0,16000.0,16587.2,LINE_MODE_10,70.9,Clear
40553993,2020-04-24,22:07:53,Import,FI,PORT_13,IR,382200,J5Q0EEB,XK8GS7V,1787.11,1.3,1.319,LINE_MODE_40,50.4,Clear
59754942,2020-04-24,03:47:42,Import,AU,PORT_40,PY,020230,J1SGK0T,JBTVTUO,169114.4,92.0,88.798,LINE_MWIDNS,17.7,Clear
30121558,2020-04-24,08:33:58,Import,CN,PORT_40,TH,392690,8Q1FTFA,7TPOM7B,90.0,150.0,136.734,LINE_MODE_10,15.3,Low Risk
39322369,2020-04-24,22:56:49,Import,JP,PORT_40,AT,903300,E6XAKGO,KXFBS1E,2760.0,2.5,2.567,LINE_MODE_10,64.3,Clear
